TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513636445957;1513636445988;1513636425313;1513636425406;.png;43574;31;93
1513636447005;1513636447009;1513636426380;1513636426426;.png;60606;4;46
1513636448026;1513636448029;1513636427399;1513636427493;.png;62303;3;94
1513636449080;1513636449083;1513636428454;1513636428480;.png;62372;3;26
1513636450133;1513636450143;1513636429523;1513636429535;.png;69598;10;12
1513636451165;1513636451174;1513636430536;1513636430568;.png;78311;9;32
1513636452190;1513636452197;1513636431569;1513636431591;.png;81702;7;22
1513636453202;1513636453210;1513636432577;1513636432601;.png;86564;8;24
1513636454260;1513636454279;1513636433635;1513636433677;.pdf;107050;19;42
1513636455297;1513636455310;1513636434675;1513636434709;.png;124105;13;34
1513636456330;1513636456398;1513636435701;1513636435799;.pdf;321740;68;98
1513636457415;1513636457493;1513636436789;1513636436882;.pdf;405687;78;93
1513636458511;1513636458636;1513636437886;1513636438041;.pdf;463639;125;155
1513636459654;1513636459800;1513636439029;1513636439185;.mp4;478886;146;156
1513636460826;1513636460937;1513636440200;1513636440320;.pdf;573824;111;120
1513636461959;1513636462152;1513636441330;1513636441543;.mp4;603517;193;213
1513636463172;1513636463378;1513636442546;1513636442768;.png;848806;206;222
1513636464395;1513636464655;1513636443771;1513636444037;.pdf;1009014;260;266
1513636465679;1513636465883;1513636445049;1513636445265;.pdf;1084673;204;216
1513636466906;1513636467394;1513636446276;1513636446787;.mp4;2232746;488;511
1513636468404;1513636469354;1513636447775;1513636448750;.pdf;2459010;950;975
1513636470438;1513636471511;1513636449811;1513636450895;.mp3;3363260;1073;1084
1513636472532;1513636473120;1513636451906;1513636452517;.pdf;3409257;588;611
1513636474134;1513636474894;1513636453511;1513636454320;.mp3;4846713;760;809
1513636475913;1513636476932;1513636455293;1513636456319;.mp3;4905254;1019;1026
1513636477954;1513636478920;1513636457331;1513636458308;.mp3;5178593;966;977
1513636479942;1513636481049;1513636459314;1513636460432;.mp3;5963776;1107;1118
1513636482077;1513636483128;1513636461457;1513636462573;.mp3;6897963;1051;1116
1513636484139;1513636485738;1513636463511;1513636465308;.pdf;6947882;1599;1797
1513636486755;1513636488298;1513636466133;1513636467679;.mp3;7522076;1543;1546
1513636489318;1513636490455;1513636468692;1513636469908;.mp3;7700653;1137;1216
1513636491473;1513636493179;1513636470848;1513636472591;.mp4;7953382;1706;1743
1513636494195;1513636495402;1513636473570;1513636474861;.mp3;8012705;1207;1291
1513636496420;1513636497871;1513636475792;1513636477358;.mp4;8297488;1451;1566
1513636498990;1513636502289;1513636478368;1513636481893;.mp3;9945088;3299;3525
1513636503307;1513636544008;1513636482680;1513636523444;.iso;238026752;40701;40764
1513636545029;1513636656272;1513636524404;1513636635870;.iso;647823360;111243;111466
